Thread,CreationDate,QuestionCount,Post
stats,2022-11-14,248,0
stats,2022-11-21,284,0
stats,2022-11-28,277,0
stats,2022-12-05,286,1
stats,2022-12-12,256,1
stats,2022-12-19,270,1
stats,2022-12-26,210,1
stats,2023-01-02,184,1
stats,2023-01-09,256,1
stats,2023-01-16,275,1
stats,2023-01-23,289,1
stats,2023-01-30,301,1
stats,2023-02-06,296,1
stats,2023-02-13,286,1
stats,2023-02-20,309,1
stats,2023-02-27,294,1
stats,2023-03-06,283,1
stats,2023-03-13,264,1
stats,2023-03-20,275,1
stats,2023-03-27,287,1
stats,2023-04-03,291,1
stats,2023-04-10,313,1
stats,2023-04-17,363,1
stats,2023-04-24,374,1
stats,2023-05-01,283,1
stats,2023-05-08,341,1
stats,2023-05-15,348,1
stats,2023-05-22,327,1
stats,2023-05-29,277,1
stats,2023-06-05,326,1
stats,2023-06-12,329,1
stats,2023-06-19,294,1
stats,2023-06-26,316,1
stats,2023-07-03,300,1
stats,2023-07-10,305,1
stats,2023-07-17,264,1
stats,2023-07-24,296,1
stats,2023-07-31,316,1
stats,2023-08-07,273,1
stats,2023-08-14,282,1
stats,2023-08-21,269,1
stats,2023-08-28,287,1
stats,2023-09-04,252,1
stats,2023-09-11,240,1
stats,2023-09-18,243,1
stats,2023-09-25,239,1
stats,2023-10-02,247,1
stats,2023-10-09,238,1
stats,2023-10-16,273,1
stats,2023-10-23,249,1
stats,2023-10-30,259,1
stats,2023-11-06,247,1
stats,2023-11-13,265,1
stats,2023-11-20,295,1
stats,2023-11-27,240,1
stats,2023-12-04,269,1
stats,2023-12-11,261,1
stats,2023-12-18,250,1
stats,2023-12-25,168,1
stats,2024-01-01,128,1
stats,2024-01-08,198,1
stats,2024-01-15,216,1
stats,2024-01-22,249,1
stats,2024-01-29,258,1
stats,2024-02-05,253,1
stats,2024-02-12,240,1
stats,2024-02-19,261,1
stats,2024-02-26,233,1
stats,2024-03-04,293,1
stats,2024-03-11,231,1
stats,2024-03-18,248,1
stats,2024-03-25,309,1
stats,2024-04-01,255,1
tex,2021-01-11,98,0
tex,2021-01-18,383,0
tex,2021-01-25,442,0
tex,2021-02-01,423,0
tex,2021-02-08,425,0
tex,2021-02-15,388,0
tex,2021-02-22,389,0
tex,2021-03-01,390,0
tex,2021-03-08,382,0
tex,2021-03-15,452,0
tex,2021-03-22,415,0
tex,2021-03-29,451,0
tex,2021-04-05,400,0
tex,2021-04-12,422,0
tex,2021-04-19,406,0
tex,2021-04-26,358,0
tex,2021-05-03,394,0
tex,2021-05-10,396,0
tex,2021-05-17,357,0
tex,2021-05-24,367,0
tex,2021-05-31,426,0
tex,2021-06-07,382,0
tex,2021-06-14,376,0
tex,2021-06-21,367,0
tex,2021-06-28,346,0
tex,2021-07-05,322,0
tex,2021-07-12,348,0
tex,2021-07-19,342,0
tex,2021-07-26,348,0
tex,2021-08-02,312,0
tex,2021-08-09,274,0
tex,2021-08-16,329,0
tex,2021-08-23,309,0
tex,2021-08-30,304,0
tex,2021-09-06,309,0
tex,2021-09-13,353,0
tex,2021-09-20,330,0
tex,2021-09-27,330,0
tex,2021-10-04,309,0
tex,2021-10-11,344,0
tex,2021-10-18,323,0
tex,2021-10-25,289,0
tex,2021-11-01,268,0
tex,2021-11-08,374,0
tex,2021-11-15,310,0
tex,2021-11-22,363,0
tex,2021-11-29,324,0
tex,2021-12-06,329,0
tex,2021-12-13,330,0
tex,2021-12-20,299,0
tex,2021-12-27,234,0
tex,2022-01-03,281,0
tex,2022-01-10,329,0
tex,2022-01-17,322,0
tex,2022-01-24,336,0
tex,2022-01-31,351,0
tex,2022-02-07,363,0
tex,2022-02-14,308,0
tex,2022-02-21,372,0
tex,2022-02-28,309,0
tex,2022-03-07,280,0
tex,2022-03-14,318,0
tex,2022-03-21,317,0
tex,2022-03-28,334,0
tex,2022-04-04,335,0
tex,2022-04-11,305,0
tex,2022-04-18,293,0
tex,2022-04-25,314,0
tex,2022-05-02,319,0
tex,2022-05-09,321,0
tex,2022-05-16,352,0
tex,2022-05-23,338,0
tex,2022-05-30,317,0
tex,2022-06-06,281,0
tex,2022-06-13,306,0
tex,2022-06-20,313,0
tex,2022-06-27,300,0
tex,2022-07-04,287,0
tex,2022-07-11,260,0
tex,2022-07-18,287,0
tex,2022-07-25,261,0
tex,2022-08-01,276,0
tex,2022-08-08,273,0
tex,2022-08-15,301,0
tex,2022-08-22,271,0
tex,2022-08-29,278,0
tex,2022-09-05,296,0
tex,2022-09-12,273,0
tex,2022-09-19,302,0
tex,2022-09-26,304,0
tex,2022-10-03,306,0
tex,2022-10-10,340,0
tex,2022-10-17,287,0
tex,2022-10-24,333,0
tex,2022-10-31,316,0
tex,2022-11-07,297,0
tex,2022-11-14,286,0
tex,2022-11-21,325,0
tex,2022-11-28,321,0
tex,2022-12-05,290,1
tex,2022-12-12,311,1
tex,2022-12-19,279,1
tex,2022-12-26,275,1
tex,2023-01-02,264,1
tex,2023-01-09,300,1
tex,2023-01-16,283,1
tex,2023-01-23,312,1
tex,2023-01-30,282,1
tex,2023-02-06,307,1
tex,2023-02-13,338,1
tex,2023-02-20,338,1
tex,2023-02-27,342,1
tex,2023-03-06,289,1
tex,2023-03-13,320,1
tex,2023-03-20,307,1
tex,2023-03-27,332,1
tex,2023-04-03,281,1
tex,2023-04-10,285,1
tex,2023-04-17,330,1
tex,2023-04-24,279,1
tex,2023-05-01,305,1
tex,2023-05-08,271,1
tex,2023-05-15,275,1
tex,2023-05-22,277,1
tex,2023-05-29,281,1
tex,2023-06-05,297,1
tex,2023-06-12,263,1
tex,2023-06-19,248,1
tex,2023-06-26,263,1
tex,2023-07-03,259,1
tex,2023-07-10,241,1
tex,2023-07-17,237,1
tex,2023-07-24,261,1
tex,2023-07-31,237,1
tex,2023-08-07,191,1
tex,2023-08-14,232,1
tex,2023-08-21,221,1
tex,2023-08-28,218,1
tex,2023-09-04,223,1
tex,2023-09-11,258,1
tex,2023-09-18,260,1
tex,2023-09-25,245,1
tex,2023-10-02,242,1
tex,2023-10-09,232,1
tex,2023-10-16,284,1
tex,2023-10-23,246,1
tex,2023-10-30,265,1
tex,2023-11-06,223,1
tex,2023-11-13,239,1
tex,2023-11-20,262,1
tex,2023-11-27,261,1
tex,2023-12-04,252,1
tex,2023-12-11,232,1
tex,2023-12-18,197,1
tex,2023-12-25,184,1
tex,2024-01-01,152,1
tex,2024-01-08,248,1
tex,2024-01-15,193,1
tex,2024-01-22,224,1
tex,2024-01-29,232,1
tex,2024-02-05,233,1
tex,2024-02-12,280,1
tex,2024-02-19,236,1
tex,2024-02-26,225,1
tex,2024-03-04,272,1
tex,2024-03-11,268,1
tex,2024-03-18,265,1
tex,2024-03-25,211,1
tex,2024-04-01,196,1
user-experience,2021-01-11,4,0
user-experience,2021-01-18,22,0
user-experience,2021-01-25,30,0
user-experience,2021-02-01,15,0
user-experience,2021-02-08,23,0
user-experience,2021-02-15,20,0
user-experience,2021-02-22,26,0
user-experience,2021-03-01,27,0
user-experience,2021-03-08,16,0
user-experience,2021-03-15,21,0
user-experience,2021-03-22,20,0
user-experience,2021-03-29,24,0
user-experience,2021-04-05,22,0
user-experience,2021-04-12,18,0
user-experience,2021-04-19,20,0
user-experience,2021-04-26,17,0
user-experience,2021-05-03,20,0
user-experience,2021-05-10,20,0
user-experience,2021-05-17,15,0
user-experience,2021-05-24,22,0
user-experience,2021-05-31,24,0
user-experience,2021-06-07,20,0
user-experience,2021-06-14,33,0
user-experience,2021-06-21,19,0
user-experience,2021-06-28,21,0
user-experience,2021-07-05,21,0
user-experience,2021-07-12,15,0
user-experience,2021-07-19,22,0
user-experience,2021-07-26,25,0
user-experience,2021-08-02,16,0
user-experience,2021-08-09,20,0
user-experience,2021-08-16,20,0
user-experience,2021-08-23,13,0
user-experience,2021-08-30,16,0
user-experience,2021-09-06,19,0
user-experience,2021-09-13,21,0
user-experience,2021-09-20,19,0
user-experience,2021-09-27,25,0
user-experience,2021-10-04,16,0
user-experience,2021-10-11,12,0
user-experience,2021-10-18,26,0
user-experience,2021-10-25,26,0
user-experience,2021-11-01,20,0
user-experience,2021-11-08,21,0
user-experience,2021-11-15,9,0
user-experience,2021-11-22,18,0
user-experience,2021-11-29,11,0
user-experience,2021-12-06,27,0
user-experience,2021-12-13,16,0
user-experience,2021-12-20,12,0
user-experience,2021-12-27,11,0
user-experience,2022-01-03,13,0
user-experience,2022-01-10,21,0
user-experience,2022-01-17,21,0
user-experience,2022-01-24,30,0
user-experience,2022-01-31,21,0
user-experience,2022-02-07,24,0
user-experience,2022-02-14,31,0
user-experience,2022-02-21,26,0
user-experience,2022-02-28,20,0
user-experience,2022-03-07,13,0
user-experience,2022-03-14,20,0
user-experience,2022-03-21,19,0
user-experience,2022-03-28,19,0
user-experience,2022-04-04,17,0
user-experience,2022-04-11,17,0
user-experience,2022-04-18,18,0
user-experience,2022-04-25,20,0
user-experience,2022-05-02,16,0
user-experience,2022-05-09,14,0
user-experience,2022-05-16,11,0
user-experience,2022-05-23,16,0
user-experience,2022-05-30,20,0
user-experience,2022-06-06,16,0
user-experience,2022-06-13,17,0
user-experience,2022-06-20,12,0
user-experience,2022-06-27,25,0
user-experience,2022-07-04,20,0
user-experience,2022-07-11,23,0
user-experience,2022-07-18,17,0
user-experience,2022-07-25,19,0
user-experience,2022-08-01,7,0
user-experience,2022-08-08,21,0
user-experience,2022-08-15,25,0
user-experience,2022-08-22,16,0
user-experience,2022-08-29,16,0
user-experience,2022-09-05,16,0
user-experience,2022-09-12,19,0
user-experience,2022-09-19,14,0
user-experience,2022-09-26,10,0
user-experience,2022-10-03,16,0
user-experience,2022-10-10,21,0
user-experience,2022-10-17,16,0
user-experience,2022-10-24,13,0
user-experience,2022-10-31,12,0
user-experience,2022-11-07,11,0
user-experience,2022-11-14,18,0
user-experience,2022-11-21,20,0
user-experience,2022-11-28,16,0
user-experience,2022-12-05,16,1
user-experience,2022-12-12,15,1
user-experience,2022-12-19,14,1
user-experience,2022-12-26,10,1
user-experience,2023-01-02,11,1
user-experience,2023-01-09,14,1
user-experience,2023-01-16,12,1
user-experience,2023-01-23,16,1
user-experience,2023-01-30,18,1
user-experience,2023-02-06,21,1
user-experience,2023-02-13,17,1
user-experience,2023-02-20,22,1
user-experience,2023-02-27,22,1
user-experience,2023-03-06,17,1
user-experience,2023-03-13,19,1
user-experience,2023-03-20,23,1
user-experience,2023-03-27,18,1
user-experience,2023-04-03,20,1
user-experience,2023-04-10,11,1
user-experience,2023-04-17,14,1
user-experience,2023-04-24,20,1
user-experience,2023-05-01,13,1
user-experience,2023-05-08,11,1
user-experience,2023-05-15,13,1
user-experience,2023-05-22,27,1
user-experience,2023-05-29,19,1
user-experience,2023-06-05,14,1
user-experience,2023-06-12,19,1
user-experience,2023-06-19,13,1
user-experience,2023-06-26,19,1
user-experience,2023-07-03,7,1
user-experience,2023-07-10,17,1
user-experience,2023-07-17,20,1
user-experience,2023-07-24,10,1
user-experience,2023-07-31,28,1
user-experience,2023-08-07,21,1
user-experience,2023-08-14,29,1
user-experience,2023-08-21,19,1
user-experience,2023-08-28,13,1
user-experience,2023-09-04,20,1
user-experience,2023-09-11,24,1
user-experience,2023-09-18,19,1
user-experience,2023-09-25,21,1
user-experience,2023-10-02,21,1
user-experience,2023-10-09,10,1
user-experience,2023-10-16,14,1
user-experience,2023-10-23,19,1
user-experience,2023-10-30,17,1
user-experience,2023-11-06,7,1
user-experience,2023-11-13,15,1
user-experience,2023-11-20,19,1
user-experience,2023-11-27,10,1
user-experience,2023-12-04,12,1
user-experience,2023-12-11,15,1
user-experience,2023-12-18,23,1
user-experience,2023-12-25,12,1
user-experience,2024-01-01,13,1
user-experience,2024-01-08,15,1
user-experience,2024-01-15,18,1
user-experience,2024-01-22,18,1
user-experience,2024-01-29,17,1
user-experience,2024-02-05,19,1
user-experience,2024-02-12,17,1
user-experience,2024-02-19,16,1
user-experience,2024-02-26,11,1
user-experience,2024-03-04,10,1
user-experience,2024-03-11,12,1
user-experience,2024-03-18,18,1
user-experience,2024-03-25,20,1
user-experience,2024-04-01,18,1
wordpress,2021-01-11,30,0
wordpress,2021-01-18,128,0
wordpress,2021-01-25,151,0
wordpress,2021-02-01,142,0
wordpress,2021-02-08,131,0
wordpress,2021-02-15,135,0
wordpress,2021-02-22,134,0
wordpress,2021-03-01,114,0
wordpress,2021-03-08,134,0
wordpress,2021-03-15,95,0
wordpress,2021-03-22,112,0
wordpress,2021-03-29,89,0
wordpress,2021-04-05,91,0
wordpress,2021-04-12,79,0
wordpress,2021-04-19,91,0
wordpress,2021-04-26,106,0
wordpress,2021-05-03,96,0
wordpress,2021-05-10,113,0
wordpress,2021-05-17,85,0
wordpress,2021-05-24,87,0
wordpress,2021-05-31,75,0
wordpress,2021-06-07,81,0
wordpress,2021-06-14,86,0
wordpress,2021-06-21,78,0
wordpress,2021-06-28,80,0
wordpress,2021-07-05,99,0
wordpress,2021-07-12,103,0
wordpress,2021-07-19,112,0
wordpress,2021-07-26,84,0
wordpress,2021-08-02,91,0
wordpress,2021-08-09,90,0
wordpress,2021-08-16,93,0
wordpress,2021-08-23,85,0
wordpress,2021-08-30,93,0
wordpress,2021-09-06,100,0
wordpress,2021-09-13,103,0
wordpress,2021-09-20,98,0
wordpress,2021-09-27,86,0
wordpress,2021-10-04,78,0
wordpress,2021-10-11,70,0
wordpress,2021-10-18,89,0
wordpress,2021-10-25,75,0
wordpress,2021-11-01,77,0
wordpress,2021-11-08,82,0
wordpress,2021-11-15,84,0
wordpress,2021-11-22,64,0
wordpress,2021-11-29,64,0
wordpress,2021-12-06,90,0
wordpress,2021-12-13,73,0
wordpress,2021-12-20,76,0
wordpress,2021-12-27,48,0
wordpress,2022-01-03,52,0
wordpress,2022-01-10,82,0
wordpress,2022-01-17,71,0
wordpress,2022-01-24,105,0
wordpress,2022-01-31,94,0
wordpress,2022-02-07,84,0
wordpress,2022-02-14,95,0
wordpress,2022-02-21,94,0
wordpress,2022-02-28,100,0
wordpress,2022-03-07,74,0
wordpress,2022-03-14,68,0
wordpress,2022-03-21,74,0
wordpress,2022-03-28,71,0
wordpress,2022-04-04,62,0
wordpress,2022-04-11,78,0
wordpress,2022-04-18,61,0
wordpress,2022-04-25,55,0
wordpress,2022-05-02,59,0
wordpress,2022-05-09,59,0
wordpress,2022-05-16,73,0
wordpress,2022-05-23,69,0
wordpress,2022-05-30,75,0
wordpress,2022-06-06,59,0
wordpress,2022-06-13,65,0
wordpress,2022-06-20,60,0
wordpress,2022-06-27,55,0
wordpress,2022-07-04,43,0
wordpress,2022-07-11,52,0
wordpress,2022-07-18,67,0
wordpress,2022-07-25,61,0
wordpress,2022-08-01,56,0
wordpress,2022-08-08,69,0
wordpress,2022-08-15,64,0
wordpress,2022-08-22,68,0
wordpress,2022-08-29,56,0
wordpress,2022-09-05,39,0
wordpress,2022-09-12,43,0
wordpress,2022-09-19,67,0
wordpress,2022-09-26,93,0
wordpress,2022-10-03,63,0
wordpress,2022-10-10,53,0
wordpress,2022-10-17,55,0
wordpress,2022-10-24,63,0
wordpress,2022-10-31,54,0
wordpress,2022-11-07,60,0
wordpress,2022-11-14,44,0
wordpress,2022-11-21,51,0
wordpress,2022-11-28,47,0
wordpress,2022-12-05,76,1
wordpress,2022-12-12,53,1
wordpress,2022-12-19,47,1
wordpress,2022-12-26,36,1
wordpress,2023-01-02,48,1
wordpress,2023-01-09,55,1
wordpress,2023-01-16,57,1
wordpress,2023-01-23,65,1
wordpress,2023-01-30,56,1
wordpress,2023-02-06,69,1
wordpress,2023-02-13,69,1
wordpress,2023-02-20,56,1
wordpress,2023-02-27,69,1
wordpress,2023-03-06,62,1
wordpress,2023-03-13,56,1
wordpress,2023-03-20,47,1
wordpress,2023-03-27,48,1
wordpress,2023-04-03,43,1
wordpress,2023-04-10,59,1
wordpress,2023-04-17,62,1
wordpress,2023-04-24,62,1
wordpress,2023-05-01,76,1
wordpress,2023-05-08,72,1
wordpress,2023-05-15,60,1
wordpress,2023-05-22,74,1
wordpress,2023-05-29,64,1
wordpress,2023-06-05,56,1
wordpress,2023-06-12,76,1
wordpress,2023-06-19,70,1
wordpress,2023-06-26,63,1
wordpress,2023-07-03,69,1
wordpress,2023-07-10,55,1
wordpress,2023-07-17,62,1
wordpress,2023-07-24,50,1
wordpress,2023-07-31,56,1
wordpress,2023-08-07,59,1
wordpress,2023-08-14,59,1
wordpress,2023-08-21,76,1
wordpress,2023-08-28,68,1
wordpress,2023-09-04,46,1
wordpress,2023-09-11,75,1
wordpress,2023-09-18,67,1
wordpress,2023-09-25,65,1
wordpress,2023-10-02,57,1
wordpress,2023-10-09,57,1
wordpress,2023-10-16,54,1
wordpress,2023-10-23,47,1
wordpress,2023-10-30,47,1
wordpress,2023-11-06,58,1
wordpress,2023-11-13,55,1
wordpress,2023-11-20,62,1
wordpress,2023-11-27,50,1
wordpress,2023-12-04,52,1
wordpress,2023-12-11,62,1
wordpress,2023-12-18,52,1
wordpress,2023-12-25,56,1
wordpress,2024-01-01,33,1
wordpress,2024-01-08,41,1
wordpress,2024-01-15,50,1
wordpress,2024-01-22,44,1
wordpress,2024-01-29,68,1
wordpress,2024-02-05,60,1
wordpress,2024-02-12,56,1
wordpress,2024-02-19,55,1
wordpress,2024-02-26,73,1
wordpress,2024-03-04,60,1
wordpress,2024-03-11,46,1
wordpress,2024-03-18,67,1
wordpress,2024-03-25,57,1
wordpress,2024-04-01,56,1
worldbuilding,2021-01-11,25,0
worldbuilding,2021-01-18,87,0
worldbuilding,2021-01-25,102,0
worldbuilding,2021-02-01,86,0
worldbuilding,2021-02-08,63,0
worldbuilding,2021-02-15,62,0
worldbuilding,2021-02-22,60,0
worldbuilding,2021-03-01,80,0
worldbuilding,2021-03-08,84,0
worldbuilding,2021-03-15,75,0
worldbuilding,2021-03-22,59,0
worldbuilding,2021-03-29,82,0
worldbuilding,2021-04-05,85,0
worldbuilding,2021-04-12,96,0
worldbuilding,2021-04-19,86,0
worldbuilding,2021-04-26,80,0
worldbuilding,2021-05-03,58,0
worldbuilding,2021-05-10,72,0
worldbuilding,2021-05-17,67,0
worldbuilding,2021-05-24,66,0
worldbuilding,2021-05-31,70,0
worldbuilding,2021-06-07,74,0
worldbuilding,2021-06-14,55,0
worldbuilding,2021-06-21,64,0
worldbuilding,2021-06-28,62,0
worldbuilding,2021-07-05,65,0
worldbuilding,2021-07-12,77,0
worldbuilding,2021-07-19,45,0
worldbuilding,2021-07-26,70,0
worldbuilding,2021-08-02,59,0
worldbuilding,2021-08-09,80,0
worldbuilding,2021-08-16,80,0
worldbuilding,2021-08-23,102,0
worldbuilding,2021-08-30,92,0
worldbuilding,2021-09-06,84,0
worldbuilding,2021-09-13,113,0
worldbuilding,2021-09-20,88,0
worldbuilding,2021-09-27,95,0
worldbuilding,2021-10-04,66,0
worldbuilding,2021-10-11,74,0
worldbuilding,2021-10-18,83,0
worldbuilding,2021-10-25,89,0
worldbuilding,2021-11-01,80,0
worldbuilding,2021-11-08,84,0
worldbuilding,2021-11-15,96,0
worldbuilding,2021-11-22,75,0
worldbuilding,2021-11-29,78,0
worldbuilding,2021-12-06,87,0
worldbuilding,2021-12-13,61,0
worldbuilding,2021-12-20,81,0
worldbuilding,2021-12-27,54,0
worldbuilding,2022-01-03,81,0
worldbuilding,2022-01-10,108,0
worldbuilding,2022-01-17,101,0
worldbuilding,2022-01-24,81,0
worldbuilding,2022-01-31,63,0
worldbuilding,2022-02-07,67,0
worldbuilding,2022-02-14,53,0
worldbuilding,2022-02-21,70,0
worldbuilding,2022-02-28,59,0
worldbuilding,2022-03-07,74,0
worldbuilding,2022-03-14,70,0
worldbuilding,2022-03-21,60,0
worldbuilding,2022-03-28,58,0
worldbuilding,2022-04-04,66,0
worldbuilding,2022-04-11,57,0
worldbuilding,2022-04-18,55,0
worldbuilding,2022-04-25,55,0
worldbuilding,2022-05-02,61,0
worldbuilding,2022-05-09,58,0
worldbuilding,2022-05-16,55,0
worldbuilding,2022-05-23,65,0
worldbuilding,2022-05-30,60,0
worldbuilding,2022-06-06,47,0
worldbuilding,2022-06-13,55,0
worldbuilding,2022-06-20,56,0
worldbuilding,2022-06-27,48,0
worldbuilding,2022-07-04,64,0
worldbuilding,2022-07-11,55,0
worldbuilding,2022-07-18,63,0
worldbuilding,2022-07-25,58,0
worldbuilding,2022-08-01,68,0
worldbuilding,2022-08-08,66,0
worldbuilding,2022-08-15,52,0
worldbuilding,2022-08-22,70,0
worldbuilding,2022-08-29,43,0
worldbuilding,2022-09-05,49,0
worldbuilding,2022-09-12,60,0
worldbuilding,2022-09-19,35,0
worldbuilding,2022-09-26,46,0
worldbuilding,2022-10-03,44,0
worldbuilding,2022-10-10,35,0
worldbuilding,2022-10-17,48,0
worldbuilding,2022-10-24,53,0
worldbuilding,2022-10-31,31,0
worldbuilding,2022-11-07,39,0
worldbuilding,2022-11-14,61,0
worldbuilding,2022-11-21,46,0
worldbuilding,2022-11-28,60,0
worldbuilding,2022-12-05,38,1
worldbuilding,2022-12-12,49,1
worldbuilding,2022-12-19,42,1
worldbuilding,2022-12-26,44,1
worldbuilding,2023-01-02,50,1
worldbuilding,2023-01-09,60,1
worldbuilding,2023-01-16,52,1
worldbuilding,2023-01-23,58,1
worldbuilding,2023-01-30,53,1
worldbuilding,2023-02-06,39,1
worldbuilding,2023-02-13,55,1
worldbuilding,2023-02-20,36,1
worldbuilding,2023-02-27,42,1
worldbuilding,2023-03-06,37,1
worldbuilding,2023-03-13,36,1
worldbuilding,2023-03-20,51,1
worldbuilding,2023-03-27,31,1
worldbuilding,2023-04-03,47,1
worldbuilding,2023-04-10,27,1
worldbuilding,2023-04-17,27,1
worldbuilding,2023-04-24,40,1
worldbuilding,2023-05-01,34,1
worldbuilding,2023-05-08,34,1
worldbuilding,2023-05-15,33,1
worldbuilding,2023-05-22,40,1
worldbuilding,2023-05-29,40,1
worldbuilding,2023-06-05,47,1
worldbuilding,2023-06-12,39,1
worldbuilding,2023-06-19,43,1
worldbuilding,2023-06-26,36,1
worldbuilding,2023-07-03,34,1
worldbuilding,2023-07-10,26,1
worldbuilding,2023-07-17,33,1
worldbuilding,2023-07-24,33,1
worldbuilding,2023-07-31,23,1
worldbuilding,2023-08-07,24,1
worldbuilding,2023-08-14,27,1
worldbuilding,2023-08-21,31,1
worldbuilding,2023-08-28,28,1
worldbuilding,2023-09-04,37,1
worldbuilding,2023-09-11,40,1
worldbuilding,2023-09-18,26,1
worldbuilding,2023-09-25,32,1
worldbuilding,2023-10-02,23,1
worldbuilding,2023-10-09,40,1
worldbuilding,2023-10-16,29,1
worldbuilding,2023-10-23,17,1
worldbuilding,2023-10-30,18,1
worldbuilding,2023-11-06,29,1
worldbuilding,2023-11-13,34,1
worldbuilding,2023-11-20,21,1
worldbuilding,2023-11-27,18,1
worldbuilding,2023-12-04,27,1
worldbuilding,2023-12-11,32,1
worldbuilding,2023-12-18,30,1
worldbuilding,2023-12-25,21,1
worldbuilding,2024-01-01,28,1
worldbuilding,2024-01-08,31,1
worldbuilding,2024-01-15,35,1
worldbuilding,2024-01-22,32,1
worldbuilding,2024-01-29,23,1
worldbuilding,2024-02-05,31,1
worldbuilding,2024-02-12,32,1
worldbuilding,2024-02-19,25,1
worldbuilding,2024-02-26,29,1
worldbuilding,2024-03-04,26,1
worldbuilding,2024-03-11,32,1
worldbuilding,2024-03-18,34,1
worldbuilding,2024-03-25,48,1
worldbuilding,2024-04-01,45,1
